english,malayalam
"Medium & long-term loans for agriculture and allied activities will cover the purchase of agricultural machinery, for irrigation and other developmental activities undertaken on the farm.","കൃഷിക്കും അനുബന്ധപ്രവര്‍ത്തനങ്ങള്‍ക്കുമുള്ള മദ്ധ്യകാല, ദീര്‍ഘകാല, വായ്പകള്‍ കാർഷികയന്ത്രങ്ങൾ വാങ്ങുന്നതിനും ജലസേചനത്തിനും കൃഷിഭൂമിയില്‍ ഏറ്റെടുക്കേണ്ട വികസനപ്രവര്‍ത്തനങ്ങള്‍ക്കും പ്രയോജനപ്പെടുന്നു."
Banking supervisors are examining the exposure of traditional banks to shadow banks and trying to contain it through better capital and liquidity regulations because this exposure allowed shadow banks to affect the traditional financial sector and the economy more generally.,"ബാങ്കിങ് സൂപ്പര്‍വൈസര്‍മാര്‍ സാമ്പ്രദായിക ബാങ്കുകള്‍ക്ക് ഷാഡോ ബാങ്കുകളുമായിട്ടുള്ള സമ്പര്‍ക്കം പരിശോധിക്കുകയും, ഈ സമ്പര്‍ക്കം ഷാഡോ ബാങ്കുകളെ സാമ്പ്രദായിക ധനരംഗത്തെയും സമ്പദ്‌വ്യവസ്ഥയെയും പൊതുവെ ബാധിക്കാന്‍ സഹായിക്കുന്നതിനാല്‍ മെച്ചപ്പെട്ട മൂലധന, ലിക്ക്വിഡിറ്റി നിയന്ത്രണങ്ങള്‍ വഴി അത് അടക്കിനിര്‍ത്താന്‍ ശ്രമിക്കുകയും ചെയ്യുന്നു."
"Since the global financial crisis, the official sector is collecting more and better information and searching for hidden vulnerabilities.",ആഗോളസാമ്പത്തികപ്രതിസന്ധിക്കുശേഷം ഔദ്യോഗികമേഖല എണ്ണത്തിൽ കൂടിയതും മെച്ചപ്പെട്ടതുമായ വിവരങ്ങൾ ശേഖരിക്കുകയും മറഞ്ഞിരിക്കുന്ന ദുർബലമേഖലകൾ അന്വേഷിക്കുകയും ചെയ്തുകൊണ്ടിരിക്കുകയുമാണ്.
The market-clearing price is determined by the requirement that supplies equal demand at that price.,ചോദനത്തിൻ്റെ അതേ അളവിലുള്ള പ്രദാനമുണ്ടാവുക എന്ന നിബന്ധനയിലാണ് മാർക്കറ്റ്-ക്ലിയറിങ് വില നിർണയിക്കപ്പെടുന്നത്.
"The model's equations determine the level of supply and demand as a function of price and other variables (for example, income).",ഈ മോഡലിൻ്റെ സമവാക്യങ്ങൾ ആവശ്യത്തിൻ്റെയും ലഭ്യതയുടെയും വിതാനത്തെ വിലയുടെയും മറ്റ് വേരിയബിളുകളുടെയും (വരുമാനം ഉദാഹരണം) പ്രവർത്തനഫലമെന്ന അർത്ഥത്തിൽ നിർണ്ണയിക്കുന്നു.
"The current account balance is then the trade balance plus net factor income (such as interest and dividends from foreign investments or workers' remittances) and transfers from abroad (such as foreign aid), which are usually a small fraction of the total.","അപ്പോള്‍ കറൻ്റ് അക്കൗണ്ട് ബാലന്‍സ് എന്നത് വ്യാപാരമിച്ചം, അതോടൊപ്പം (വിദേശ നിക്ഷേപങ്ങളില്‍ നിന്നുള്ള പലിശയും , ലാഭവിഹിതവും, തൊഴിലാളികളുടെ പണമടവുകള്‍ എന്നിങ്ങനെയുള്ള ) നെറ്റ് ഫാക്ടര്‍ വരുമാനം, അതുപോലെ മൊത്തം സംഖ്യയുടെ ഒരു ചെറിയ ഘടകം മാത്രമായ (വിദേശസഹായം പോലുള്ള) വിദേശത്തുനിന്നുള്ള കൈമാറ്റങ്ങള്‍ എന്നിവയാകുന്നു."
The trade balance is the difference between the value of exports of goods and services and the value of imports of goods and services.,ചരക്കുകളുടെയും സേവനങ്ങളുടെയും കയറ്റുമതിമൂല്യവും അവയുടെ ഇറക്കുമതിമൂല്യവും തമ്മിലുള്ള വ്യത്യാസമാണ് വ്യാപാരശിഷ്ടം.
"The constant efforts have resulted in the improvement of our ratings in the Global EoDB ranking and addressing the challenges faced by MSMEs in connecting to GVCs, said Minister of State (Independent Charge) for Micro, Small and Medium Enterprises (MSME) Shri Giriraj Singh while delivering the keynote address during the inauguration of the 15th SME Global Summit organized by the Ministry of MSME in partnership with CII, on 19 - 20 December 2018 in New Delhi.","ആഗോള ഇ. ഒ. ഡി. ബി റാങ്കിങ്ങിൽ നമ്മുടെ സ്ഥാനം മെച്ചപ്പെടുത്തുന്നതിനും ജി. വി. സികളുമായി ബന്ധപ്പെടുത്തുന്നതിൽ എം. എസ്. എം. ഇ.കൾ നേരിട്ട വെല്ലുവിളികൾ അഭിമുഖീകരിക്കുന്നതിനും തുടർച്ചയായ പരിശ്രമങ്ങൾ കാരണമായിട്ടുണ്ടെന്ന് 2018 ഡിസംബർ 19 - 20 തിയ്യതികളിൽ എം. എസ്. എം. ഇ മന്ത്രാലയം സി. ഐ. ഐ. യുമായി ചേർന്ന് ന്യൂ ഡൽഹിയിൽ സംഘടിപ്പിച്ച പതിനഞ്ചാം ആഗോള ഉച്ചകോടിയുടെ ഉദ്ഘാടനത്തിൽ മുഖ്യപ്രഭാഷണം നടത്തവേ സംസ്ഥാനത്തെ സൂക്ഷ്മ, ചെറുകിട, ഇടത്തരം സംരംഭങ്ങളുടെ മന്ത്രി (എം. എസ്. എം. ഇ) ശ്രീ ഗിരിരാജ് സിങ് പറഞ്ഞു."
"Taking into account these factors, the inflation projection is retained at 6.7 percent in 2022- 23, with Q2 at 7.1 percent; Q3 at 6.5 percent; and Q4 at 5.8 percent, with risks evenly balanced.","ഈ ഘടകങ്ങളെല്ലാം പരിഗണിച്ച്, രണ്ടാം പാദത്തില്‍ 7.1 ശതമാനം, മൂന്നാം പാദത്തില്‍ 6.5 ശതമാനം, നാലാം പാദത്തില്‍ 5.8 ശതമാനം, എന്നിങ്ങനെ അപകടസാദ്ധ്യത ഒരുപോലെ സമതുലിതപ്പെട്ടിരിക്കെ 6.7 ശതമാനമെന്ന 2022- 23 ലെ പണപ്പെരുപ്പത്തിൻ്റെ മതിപ്പ് നിലനിര്‍ത്തിയിരിക്കുന്നു."
"India's import growth, though decelerating, outpaced export growth.",കുറഞ്ഞുകൊണ്ടിരിക്കുകയാണെങ്കിലും ഇന്ത്യയുടെ ഇറക്കുമതിയുടെ വളർച്ച കയറ്റുമതിയുടെ വളർച്ചയെ മറികടന്നു.
"At present, growth accounting is mainly focused on economic performance (growth rate, fiscal deficit as a percentage of GDP, government debt as a percent of GDP, tax revenue as a percent of GDP, etc.) and social performance (poverty, inequality, level of employment, nutrition level of population, etc.).","ഇപ്പോള്‍, ഗ്രോത്ത് അക്കൗണ്ടിംഗ് പ്രധാനമായും ശ്രദ്ധ കേന്ദ്രീകരിച്ചിരിക്കുന്നത് സാമ്പത്തികപ്രവർത്തനഫലത്തിലും (വളര്‍ച്ചാനിരക്ക്, ജി.ഡി.പി.യുടെ ശതമാനമെന്ന നിലയില്‍ ധനക്കമ്മി, ജി.ഡി.പി.യുടെ ശതമാനമെന്ന നിലയില്‍ സര്‍ക്കാറിന്‍റെ കടം, ജി.ഡി.പി.യുടെ ശതമാനമെന്ന നിലയില്‍ നികുതിവരുമാനം തുടങ്ങിയവ) സാമൂഹികപ്രവർത്തനഫലത്തിലും (ദാരിദ്ര്യം, അസമത്വം, തൊഴില്‍ ലഭ്യത, ജനതയുടെ പോഷകാഹാരനില, തുടങ്ങിയവ) ആണ്."
The current economic discussions are heavily tilted towards a balance between social and economic performance and somewhat neglect their interactions with environmental performance.,ഇപ്പോഴത്തെ സാമ്പത്തികചർച്ചകൾ കൂടുതലും സാമൂഹികനേട്ടങ്ങൾക്കും സാമ്പത്തികനേട്ടങ്ങൾക്കുമിടയിലെ സമതുലിതാവസ്ഥയോട് കാര്യമായ ചായ്‌വ് പുലർത്തുന്നവയും പാരിസ്ഥിതികാവസ്ഥകളുമായുള്ള അവയുടെ പാരസ്‌പര്യത്തെ ഏറെക്കുറെ അവഗണിക്കുന്നവയുമാണ്.
